,Дата,Выработка электроэнергии ТА гр.130,Отпуск тепла из ТО ТА гр.130,Удельный расход условного топлива на отпуск э/э гр.130,Расход свежего пара ТА №3
0,2019-05-01,417.2916666666667,139.16666666666666,92.0,0.0
1,2019-05-02,396.6666666666667,122.08333333333333,96.95833333333333,0.0
2,2019-05-03,390.875,115.58333333333333,108.70833333333333,0.0
3,2019-05-04,353.5833333333333,107.95833333333333,93.45833333333333,0.0
4,2019-05-05,276.5833333333333,77.45833333333333,61.708333333333336,99.0
5,2019-05-06,341.9583333333333,68.25,163.41666666666666,1169.0
6,2019-05-07,396.6666666666667,93.16666666666667,141.0,0.0
7,2019-05-08,365.6666666666667,91.08333333333333,113.16666666666667,0.0
8,2019-05-09,309.6666666666667,68.70833333333333,113.04166666666667,0.0
9,2019-05-10,364.7083333333333,68.75,118.375,0.0
10,2019-05-11,399.8333333333333,103.95833333333333,118.625,0.0
11,2019-05-12,403.3333333333333,103.16666666666667,126.20833333333333,0.0
12,2019-05-13,446.0833333333333,97.75,178.875,0.0
13,2019-05-14,432.0416666666667,87.0,192.70833333333334,0.0
14,2019-05-15,411.7083333333333,88.79166666666667,172.20833333333334,0.0
15,2019-05-16,460.7083333333333,98.125,201.91666666666666,0.0
16,2019-05-17,474.9583333333333,109.375,189.25,0.0
17,2019-05-18,469.125,90.95833333333333,226.66666666666666,0.0
18,2019-05-19,429.0416666666667,94.54166666666667,178.5,0.0
19,2019-05-20,519.8333333333334,51.333333333333336,345.1666666666667,0.0
20,2019-05-21,467.875,40.833333333333336,320.9583333333333,0.0
21,2019-05-22,461.9583333333333,41.416666666666664,306.2916666666667,0.0
22,2019-05-23,479.9583333333333,51.333333333333336,317.9583333333333,0.0
23,2019-05-24,494.875,54.083333333333336,332.5833333333333,0.0
24,2019-05-25,461.2916666666667,44.958333333333336,320.7083333333333,0.0
25,2019-05-26,461.625,50.458333333333336,308.2083333333333,0.0
26,2019-05-27,424.625,52.25,268.0416666666667,0.0
27,2019-05-28,399.5833333333333,44.416666666666664,265.2916666666667,0.0
28,2019-05-29,372.0,44.25,240.91666666666666,0.0
29,2019-05-30,360.4166666666667,41.708333333333336,233.91666666666666,0.0
30,2019-05-31,426.0416666666667,44.75,271.75,0.0
31,2019-06-01,372.9166666666667,42.541666666666664,235.66666666666666,0.0
32,2019-06-02,382.5416666666667,37.5,261.5416666666667,0.0
33,2019-06-03,400.75,63.625,233.04166666666666,0.0
34,2019-06-04,386.9166666666667,65.45833333333333,201.5,0.0
35,2019-06-05,385.2083333333333,58.291666666666664,215.70833333333334,0.0
36,2019-06-06,406.9583333333333,39.958333333333336,262.75,0.0
37,2019-06-07,381.3333333333333,23.375,275.1666666666667,0.0
38,2019-06-08,381.7916666666667,50.125,222.875,0.0
39,2019-06-09,383.0,56.375,214.41666666666666,0.0
40,2019-06-10,410.5416666666667,48.208333333333336,249.16666666666666,0.0
41,2019-06-11,379.0,77.91666666666667,156.5,0.0
42,2019-06-12,384.0833333333333,63.208333333333336,193.04166666666666,0.0
43,2019-06-13,396.75,99.29166666666667,126.66666666666667,0.0
44,2019-06-14,369.5,90.375,117.91666666666667,0.0
45,2019-06-15,350.375,70.25,148.54166666666666,0.0
46,2019-06-16,283.25,60.583333333333336,102.95833333333333,0.0
47,2019-06-17,300.125,57.791666666666664,119.75,0.0
